TA_E,VPD_E,PAR_M,NDVI_L,NIRV_L,LSWI_L,NIRVP_L,prediction_label
284.09607,0.31713012,49.367657,0.43398973,0.02770235,0.051170353,1.3676001,1.247289931493231
285.85767,0.44944102,91.41576,0.31279442,0.026993506,0.047375165,2.4676316,1.2395868552999383
289.88306,0.6696278,80.13857,0.38971275,0.0335781,0.101767376,2.6909013,1.471370060465263
289.9722,0.7415337,129.54568,0.52356887,0.053490777,0.3263276,6.9294987,3.926010048153423
289.7879,0.89375454,141.019,0.5543565,0.053598154,0.34526423,7.558358,4.25859260413945
290.64005,0.7953254,153.03346,0.59803504,0.06310137,0.3778813,9.656622,6.065968130889364
298.90005,1.9602818,157.5149,0.6160045,0.07627573,0.40554893,12.0145645,4.576074022893551
293.85635,0.98743993,156.90111,0.6764543,0.09655291,0.4477064,15.149259,6.0061139689712775
297.8922,1.7868475,153.48795,0.67701006,0.106447555,0.45587796,16.338417,6.969175992377162
295.36612,1.3195096,144.10484,0.7172504,0.12714829,0.46596122,18.322683,7.768178860922485
295.09558,1.1501962,63.38329,0.60021394,0.16566408,0.26064256,10.500334,4.301946304284665
292.7689,0.92018783,63.3339,0.7227555,0.12654711,0.38678166,8.014723,5.347044917757274
283.70483,0.7672708,57.039227,0.7193269,0.12675045,0.38879675,7.229748,4.5180637619838055
281.76736,0.2872035,33.321484,0.4582348,0.06827795,0.119199455,2.2751222,1.7775945794239802
279.837,0.29176384,33.20597,0.281312,0.025824048,0.08226921,0.85751253,0.8840276219517064
282.296,0.24201652,60.56272,0.3311633,0.04203451,-0.018447869,2.5457244,1.153043206348028
286.31052,0.50871086,105.214874,0.41611102,0.059931926,0.060527597,6.30573,2.3645764150655024
288.71558,0.72112554,135.08995,0.592453,0.101781055,0.23737705,13.7495985,5.675704389272038
291.45654,0.66507053,146.07826,0.5989673,0.10470083,0.26525363,15.294516,6.11237647495754
292.16153,0.9222891,154.19147,0.6154422,0.12193548,0.30625203,18.80141,7.082926271318673
295.888,1.7531655,155.68277,0.6340924,0.1350631,0.306538,21.026999,7.571269697701785
300.79797,2.3581793,159.8501,0.64226675,0.13468295,0.32526106,21.529083,6.5552165458500165
297.54144,1.6842703,157.88824,0.6336838,0.12899354,0.32457334,20.366566,8.115142433589044
297.78348,1.7479837,148.51007,0.6428202,0.13261151,0.3376131,19.694143,7.897491198912619
297.06366,1.6164252,138.90114,0.64992625,0.13558175,0.34963942,18.83246,7.22262715780799
295.15033,1.29318,131.20366,0.6673049,0.08126839,0.38532454,10.66271,5.2331912037346555
293.5794,1.0897171,114.163734,0.6712835,0.14358942,0.36219466,16.392706,5.8694435497160615
290.88004,1.0586625,89.60593,0.667439,0.13323496,0.34137693,11.9386425,5.175191458914659
289.18723,0.4907464,76.59995,0.6623978,0.13945673,0.33424622,10.682379,5.234495108222844
287.241,0.3032044,66.21401,0.5793241,0.07890901,0.161155,5.224882,2.479253359759556
284.48685,0.5371218,49.768,0.51239395,0.06537937,0.07744572,3.2538004,1.7807213020971202
282.61682,0.22327782,25.196474,0.4459239,0.06711994,0.069821924,1.6911858,1.5569731247324563
279.42215,0.1647107,43.872208,0.42327502,0.054998077,-0.021233106,2.412887,1.1647201202567625
280.15866,0.31726125,50.959694,0.38068384,0.052535363,-0.005598724,2.677186,0.878416766573044
289.79272,0.7553814,135.80562,0.49116227,0.0859566,0.054891042,11.673389,4.269184743698375
288.26288,0.9370438,148.3247,0.54696316,0.1131499,0.12602621,16.782927,5.02963627841175
290.86136,0.7362889,149.07402,0.5945672,0.15318419,0.20279352,22.835785,6.319830143549869
295.57648,1.4773852,157.90611,0.62961805,0.16493805,0.23047821,26.044727,8.15180371354947
293.92526,1.0475315,159.56807,0.66718477,0.19417292,0.2940085,30.983797,8.089240091247197
302.37207,2.670159,156.82802,0.6964351,0.20941183,0.3193851,32.841644,8.063663956815923
297.5784,1.5830703,143.47987,0.7012925,0.21562956,0.35562485,30.938503,9.872503906703269
295.26996,1.0548284,135.81674,0.72754043,0.22482221,0.3811163,30.53462,9.158279944220626
303.5804,2.5125356,115.23355,0.70193243,0.20428006,0.36740315,23.539917,8.684499710063081
292.08472,1.2465702,95.51555,0.6782428,0.1759755,0.3235279,16.808397,5.143248653695045
285.22894,0.5975853,65.583206,0.65509546,0.16471863,0.27347463,10.802776,3.9735737407349436
282.97644,0.447476,45.140446,0.55948186,0.104747884,0.10157411,4.7283664,1.841520979982281
287.83154,0.4679536,67.10862,0.48547354,0.096434735,-0.015077803,6.471602,2.005442567755118
282.76746,0.53130686,76.36069,0.46472389,0.09614258,-0.00917934,7.341513,1.9470402579398935
290.59164,0.7598263,106.38858,0.50420696,0.10974257,0.00631179,11.675355,3.6220941897883883
289.64777,0.66390777,128.80179,0.53052676,0.120712936,0.032338347,15.548043,3.7459150264890138
294.13065,1.4153754,158.59804,0.60519147,0.16987154,0.18820679,26.941294,8.184889217635519
294.2966,1.101864,153.32191,0.6603932,0.19885531,0.30348074,30.488878,7.760146122897996
296.66797,1.3745023,154.68538,0.6905636,0.21004085,0.31775513,32.49025,9.557047082954709
298.2112,1.8021961,133.39197,0.69358546,0.21380629,0.32371005,28.520039,8.85855450797052
293.47086,0.9018295,130.61852,0.68210006,0.20787314,0.3158174,27.15208,8.149718242921242
292.98328,0.83855635,120.158005,0.6898332,0.21396136,0.34187815,25.70917,8.200317856142584
296.05212,1.6126605,107.50096,0.7032547,0.20822579,0.3467315,22.384472,7.492720816130571
294.88855,1.8365911,94.76273,0.71296644,0.20492038,0.33979207,19.418818,6.4198513597915285
290.0365,1.5761918,59.125214,0.59505016,0.15558666,0.24174564,9.199095,3.74092148053476
282.64212,0.37817857,48.450108,0.44376236,0.073478475,-0.077575915,3.56004,1.340353330445983
284.4261,0.25587168,49.13736,0.37465927,0.056785323,-0.013395304,2.7902808,0.9997391952170165
285.1946,0.34532458,101.96535,0.42572984,0.079392605,-0.07707807,8.095294,1.7799950996262095
289.19574,0.5325827,132.8141,0.48313496,0.09485437,-0.04276817,12.597998,3.363573712072946
291.5468,1.0762745,142.27692,0.49885353,0.11042667,0.017834827,15.711166,3.900452943876579
285.86887,0.31643915,94.67217,0.58186615,0.1380545,0.14478858,13.06992,4.19878498423839
297.28168,1.2774532,155.9925,0.5415978,0.12417336,0.06743882,19.370111,5.66388446488847
294.1862,1.0426563,158.99913,0.54571515,0.1357684,0.10204232,21.587059,7.221554748953136
295.6958,1.3711913,151.62103,0.5821889,0.1573219,0.15405793,23.853308,7.101607508766467
298.3265,1.6714242,153.49716,0.6414202,0.18070094,0.21737616,27.73708,7.667510611572903
294.89032,1.1488118,145.39975,0.6668158,0.18304466,0.24518998,26.614649,7.028479526084828
298.02408,1.4272039,134.57011,0.6827928,0.1796143,0.2639737,24.170717,7.162924468389369
294.34235,1.0561293,121.97728,0.7165167,0.20035022,0.31731984,24.438175,7.3709504664064225
300.20663,2.5518408,106.23902,0.7038468,0.17747428,0.28611156,18.854692,5.468793003643158
292.07562,1.8377433,85.34561,0.67075205,0.17083807,0.28028616,14.58028,4.85320948229743
292.7188,1.2945986,70.08332,0.6459244,0.16437893,0.2590535,11.520221,4.580075774072079
288.78207,0.602382,50.445587,0.49145842,0.12793027,0.16690215,6.4535174,2.416502003710032
281.40366,0.22358859,29.559036,0.4539732,0.108557135,0.26274043,3.2088442,2.583089951719464
286.12994,0.7027003,101.68338,0.3897139,0.07178852,-0.114853896,7.299699,1.4137538497183677
288.22302,0.69920456,120.28465,0.4233845,0.09080253,-0.060613748,10.922151,2.5133436285533146
293.04843,1.3662139,144.39235,0.47670162,0.10871705,0.028746733,15.697909,3.746279084190869
293.3398,1.1185063,148.02043,0.5371136,0.12532781,0.08471496,18.551079,5.826927085868897
290.83606,1.0435734,156.55888,0.59992343,0.15814656,0.17563692,24.759249,7.515380949425485
296.58258,1.3208303,160.5905,0.6143572,0.16614823,0.20044225,26.681826,7.950534336644494
297.11163,1.5676193,159.07228,0.6248193,0.17576662,0.2233187,27.959595,8.444593535406021
294.36374,1.1131243,151.02737,0.606233,0.17830594,0.22021282,26.929077,7.348846667583496
298.2058,1.6578225,142.34752,0.5963073,0.17796043,0.21187122,25.332224,7.766911994619453
296.71176,1.2034518,121.50317,0.57209396,0.1827874,0.2349075,22.209248,6.4718559082400215
297.78333,1.5938636,95.17313,0.55239546,0.15779218,0.18390036,15.017575,5.10934844868921
294.48682,1.313671,87.375465,0.5776617,0.15567262,0.16514184,13.601968,4.441755316323204
289.44022,1.0789286,67.42046,0.5468381,0.13847673,0.14899781,9.336165,3.4885660428188325
283.7798,0.39287227,35.99754,0.34954143,0.063044086,-0.10257424,2.2694318,0.9783989729379261
286.82355,0.5117555,53.62837,0.32648233,0.051939365,-0.1848073,2.7854235,0.7404056008322023
286.03244,0.57496136,85.61779,0.3097456,0.059635628,-0.1649231,5.1058707,0.9515718471273217
285.77795,0.7601991,102.36115,0.31587452,0.05571906,-0.18990944,5.703467,1.2173376391853106
287.66974,0.65486413,120.22897,0.30460235,0.058072746,-0.1754581,6.9820266,1.0618551276984842
288.0025,0.654233,134.65509,0.3526585,0.072935045,-0.11937102,9.821075,2.144912994498053
297.0723,2.448228,143.60353,0.4119762,0.09349196,-0.049523994,13.425776,2.8090620993869804
293.51895,1.3246644,153.98978,0.46667877,0.11353017,0.01974757,17.482485,4.944976260735303
289.4647,1.0056446,158.20361,0.5404721,0.1439475,0.12457472,22.773014,7.04838218622394
293.66156,1.0321879,159.84465,0.602755,0.16567744,0.19855353,26.482653,7.216509271925992
298.33563,1.8741885,156.59819,0.63863623,0.17515911,0.23543921,27.4296,8.473367020991141
274.63916,0.35528737,83.615944,0.42449215,0.06602376,-0.14787818,5.5206385,0.5823250651665591
280.92435,0.5825216,70.00813,0.41556323,0.070214026,-0.11331815,4.915553,1.0711270341899746
287.15808,0.8494113,110.568474,0.57296276,0.10931719,-0.033364408,12.087036,3.5366026874107486
279.40408,0.49848,125.04622,0.64977,0.21537049,0.19839843,26.931267,4.708844852394159
288.3609,0.31401676,60.958652,0.63936377,0.12862451,0.11060625,7.8407764,2.8123271476559117
280.20697,0.2197871,46.166405,0.53236264,0.07768526,-0.053888526,3.586449,1.2575801900534531
272.20224,0.22914183,47.12337,0.4980088,0.07406507,-0.04174449,3.4901955,0.5574959805359303
274.2453,0.19926207,51.008446,0.4882737,0.07154323,-0.05714069,3.6493092,0.6475976874062622
271.13184,0.26756257,60.025913,0.38322234,0.09744212,-0.057842903,5.8490524,0.5759361026144953
283.65143,0.4294625,76.97959,0.6212678,0.19513391,0.1710784,15.021329,4.0203300108726525
297.6565,1.3313559,156.54153,0.8321122,0.37266672,0.36873773,58.337814,12.690893216868366
299.94247,1.2747715,145.65482,0.77633286,0.33432382,0.26640803,48.695877,12.244953002422315
301.2791,1.5645043,98.65536,0.82655144,0.3328887,0.36088496,32.84125,8.603244724287826
297.55243,1.7780101,147.2259,0.8366701,0.3274533,0.3670438,48.209606,12.56299432461194
299.10403,1.4921327,134.82545,0.8041784,0.28574914,0.32652897,38.526257,8.493749379801555
300.84763,1.4011801,131.1917,0.8411141,0.29346082,0.35305813,38.499622,9.972614106474644
290.14423,0.6228514,90.53449,0.83898306,0.2834423,0.3542691,25.661303,7.912557063211516
286.32666,0.47517315,72.77065,0.8068287,0.20619704,0.26842862,15.005094,4.701907112445676
286.3256,0.52111536,56.681923,0.72246444,0.14981702,0.19249326,8.491917,3.489609526815839
278.1781,0.32275653,45.762985,0.5849375,0.10012688,0.0177842,4.5821047,1.161857875129049
283.31906,0.4404564,26.331163,0.5619804,0.09954136,0.004696558,2.6210399,1.2347589633752987
278.05466,0.3415066,48.04796,0.556146,0.086261965,-0.025761032,4.1447115,1.161857875129049
274.3101,0.2841345,49.221886,0.5244232,0.08052512,-0.030384926,3.9635983,0.7182865408637847
264.70248,0.0938894,23.10266,-0.083799735,-0.05243857,0.9763666,-1.2114704,-0.05564680402049813
259.9337,0.07801629,45.52908,-0.04375903,-0.04645994,0.8151808,-2.1152785,0.025591093831499052
282.32608,0.35225847,66.80156,0.5281743,0.17709444,0.21861774,11.830185,3.826133116339062
283.3726,0.26231915,59.07842,0.62343574,0.22490613,0.25744852,13.287098,4.234100519036634
285.54184,0.39749277,68.19473,0.7255533,0.26352957,0.21063134,17.971329,5.644001489688782
287.09097,0.50750905,110.022415,0.7316184,0.27572748,0.23910919,30.336205,7.421210920339824
276.01038,0.12025412,26.21427,0.5367581,0.13132872,0.017004129,3.4426863,0.9353933890256888
273.4138,0.095040716,17.50974,0.118496925,0.076265424,0.7276332,1.3353877,0.46964073358395714
273.7257,0.13046984,16.529396,0.49468538,0.080705315,0.0883621,1.3340101,0.5340664359286339
258.99915,0.07205126,25.73947,-0.05179726,-0.051180135,0.9486132,-1.3173496,0.0013044915733430832
273.46448,0.19761975,63.58949,0.3342597,0.09979165,0.16539463,6.3457007,0.8710213444229872
274.25473,0.1945299,80.2122,0.35495603,0.09870484,0.087277785,7.917331,1.189116321652405
279.2439,0.39552915,110.250496,0.43694293,0.11180227,0.003801819,12.326256,2.262067719509833
278.87003,0.38931128,70.38598,0.48912656,0.13060601,0.034579646,9.192832,2.064808078611538
285.77957,0.71990657,105.345215,0.5435245,0.14588293,0.023539389,15.368068,3.5333154054384117
283.7361,0.41746652,123.18886,0.6114728,0.19075449,0.13542613,23.498827,4.578132256457565
290.26175,0.9128039,127.292015,0.7363649,0.2754257,0.24200177,35.059494,8.724746530940632
290.7416,0.6944443,140.84512,0.7349395,0.25328472,0.20442683,35.67392,8.419904242981293
288.34045,0.5763807,104.016014,0.7399712,0.26536277,0.21688694,27.601978,7.559802918234473
252.28294,0.036845367,27.058332,-0.0566022,-0.057096045,0.85358703,-1.5449238,0.004413156549243083
258.49152,0.05984608,52.279095,-0.04215365,-0.043299403,0.7600137,-2.2636538,0.025591093831499052
271.1525,0.1661887,50.13173,-0.045710023,-0.043683648,0.8664481,-2.1899369,0.2601914872097034
274.48868,0.21493025,74.28709,-0.103502885,-0.06454532,0.9293925,-4.7948837,0.3061882401939482
289.31107,0.78550583,87.080826,0.63814294,0.20263426,0.122675285,17.645557,4.629247970992494
290.83032,1.0240275,87.62155,0.72999644,0.23855028,0.19732825,20.902145,6.060436602160637
291.64078,0.87938845,114.56385,0.75018036,0.24947183,0.2081484,28.580456,7.431555484613601
284.62143,0.4630685,60.81649,0.7304312,0.28427354,0.24734229,17.288519,5.400977658285288
280.3887,0.22981296,62.184452,0.4701926,0.13373773,0.21915896,8.316406,2.1627150140595806
282.0261,0.43038303,55.925896,0.5585287,0.16865568,0.10402851,9.4322195,2.4777586205986735
275.61856,0.22697699,40.968914,0.5434776,0.1455938,0.14243263,5.96482,1.2813676359301507
268.55637,0.092225775,40.62813,-0.038059454,-0.036192942,0.9377454,-1.4704517,0.1387291924208482
265.29172,0.0777316,36.81678,-0.053122897,-0.0432963,0.8106793,-1.5940304,0.08591987787272153
271.3408,0.12992705,20.13328,-0.03875831,-0.041095793,0.85350734,-0.8273931,0.23901354992744736
289.63983,1.2021413,105.6926,0.14432131,0.030013273,-0.21338817,3.1721807,0.4056674215885879
285.41153,0.8439088,119.78531,0.15499501,0.032659795,-0.21731843,3.9121637,0.47975209695935567
291.2759,1.7116371,121.140625,0.16061449,0.033100665,-0.15174702,4.0098352,0.5673726805762499
303.6975,3.812343,163.70532,0.17711173,0.044322383,-0.18529008,7.25581,0.5304967745597852
300.21204,3.0648162,163.34918,0.19398533,0.04933756,-0.16531457,8.059249,0.7821981977656147
302.7846,3.010399,157.97964,0.18179871,0.04529051,-0.18882386,7.1549788,0.5723875953447086
301.47235,2.022408,150.57085,0.23449782,0.050969847,-0.17298059,7.6745734,0.6486975296484001
305.90372,3.962614,143.03299,0.20454556,0.05061512,-0.16672593,7.2396326,0.4048763236585216
299.5959,1.8949722,103.476456,0.22451319,0.057815652,-0.16118579,5.9825583,0.5456272546676695
293.06146,1.6320951,100.82046,0.2538174,0.059901096,-0.13241126,6.039256,0.9154719083373104
284.5983,0.9019789,76.79078,0.18890795,0.04187174,-0.17344546,3.2153635,0.403433539070977
278.7496,0.39570582,65.65318,0.15176414,0.029344197,-0.21014634,1.92654,0.19264495543048188
287.10388,1.0214937,91.95429,0.14877318,0.029909994,-0.21895452,2.7503524,0.24001663561075864
283.61194,0.5010757,107.85747,0.15916431,0.032777,-0.21360558,3.5352445,0.31764388014692363
285.1959,0.5308657,120.147606,0.1763989,0.038917735,-0.19711187,4.675873,0.3683365646478675
293.21826,1.9043403,148.71854,0.21398182,0.053626776,-0.14092061,7.975296,1.0796227969251908
296.2928,2.476177,154.82516,0.20075507,0.05394878,-0.12293575,8.352629,0.8330634818506855
298.1399,2.816343,160.78244,0.19634576,0.051389866,-0.15871356,8.262588,0.7980584065282893
295.4128,2.497335,163.73372,0.1900152,0.050121855,-0.17401952,8.206637,0.7240864639815752
303.67502,3.330765,163.531,0.19694264,0.05018187,-0.18290395,8.206291,0.5939241101021695
305.9306,4.141724,141.42699,0.20395394,0.052468985,-0.15994212,7.42053,0.3673605590285103
294.9194,1.3337895,105.304054,0.17366613,0.045823015,-0.10319053,4.8253493,0.8116392718722254
292.6625,1.7953906,115.32278,0.19829285,0.0481063,-0.1623024,5.547752,0.6455093983782713
289.0328,0.9910535,79.20513,0.19051193,0.041246697,-0.15086547,3.26695,0.4966551533276986
288.52213,1.4996997,75.28872,0.17447114,0.039039824,-0.17759052,2.9392586,0.289392095114798
278.02213,0.5201121,57.691772,0.16477934,0.036486875,-0.17883864,2.1049926,0.19967597455135466
281.45663,0.7771323,65.022484,0.15040831,0.033819035,-0.12661783,2.1989975,0.41682026003249506
281.22256,0.8160283,65.58879,0.15543514,0.03427665,-0.18417029,2.2481637,0.269522074792268
288.02597,1.134466,83.74062,0.15084581,0.033609908,-0.19083688,2.8145146,0.2728641150433634
284.03763,0.81283855,97.57364,0.15148483,0.03408972,-0.19394393,3.3262582,0.3200593023523367
294.6349,2.2880063,141.01576,0.14029604,0.03579717,-0.18256946,5.0479655,0.45632547601673823
295.82083,2.4804122,149.19696,0.14209755,0.03744479,-0.18179293,5.5866485,0.3722675854558214
297.81537,2.7810404,158.83932,0.15152465,0.041021682,-0.17457587,6.5158563,0.5357304145342205
302.6045,2.9419112,157.27104,0.23801565,0.07218423,-0.11978362,11.352489,0.5433101075871765
300.8291,2.318803,143.77426,0.41393143,0.13230568,-0.001075536,19.022152,4.13883593789387
300.60455,1.9450802,118.86952,0.31834587,0.08361341,-0.06992003,9.939086,1.5955804943627412
300.93292,2.761474,126.60037,0.2582105,0.062326774,-0.1232839,7.890593,0.9529338113103709
291.11212,0.9037091,112.19583,0.26158172,0.05212855,-0.15289739,5.848606,0.9233668455996735
294.31876,1.7165343,98.59845,0.21673445,0.04443652,-0.16750093,4.381372,0.5295395255573276
289.3953,1.3183978,85.24484,0.19669712,0.03999734,-0.17576636,3.4095669,0.41274079643534767
292.77658,1.7607218,81.974915,0.19494486,0.040644027,-0.17891935,3.3317907,0.37702423337844665
287.50754,1.2268809,79.24774,0.19183955,0.038819987,-0.18099004,3.0763965,0.39867506317918056
283.15445,0.82767504,70.287125,0.17962715,0.03896105,-0.14466235,2.7384603,0.40157740465636477
273.18414,0.20494215,34.85608,0.6345584,0.08385005,0.23722893,2.922684,0.6976318715162976
260.5434,0.08177949,45.93052,0.53020155,0.09390175,0.5545663,4.312956,0.1043852175553529
284.37646,0.7015713,119.43662,0.47233132,0.07940878,0.002533293,9.484317,3.167587326401753
287.00275,0.82876366,138.60823,0.51675636,0.08977243,0.026398377,12.443199,4.070362279070365
286.0817,0.35795426,134.16954,0.5862845,0.10584567,0.114707135,14.201264,4.605555696389582
288.1061,0.9652014,114.68954,0.5619733,0.08557018,0.08424366,9.814004,3.3116065529226733
269.9377,0.10144269,72.57427,0.23818807,0.06254821,0.7018977,4.539391,0.3352234724401404
274.65674,0.16941766,53.238293,0.3021554,0.08836379,0.7358646,4.7043376,0.5982941076836316
264.17093,0.107764944,48.167194,0.3842296,0.11823602,0.9859295,5.695097,0.3756549594258019
258.30722,0.062912285,42.861935,0.5411504,0.1172682,0.7071214,5.026342,0.10239250162804125
266.454,0.11296086,42.800495,0.3936506,0.10024121,0.63222307,4.290373,0.33401478074891433
271.1386,0.19376266,40.471054,0.39962217,0.08429997,0.63943946,3.4117086,0.3855300377584424
263.11603,0.060338527,48.997658,0.4149706,0.15231006,0.77561593,7.4628363,0.702297039474508
272.07922,0.26562223,85.34553,0.20339158,0.07410228,0.8214309,6.3242984,1.0268148690664298
266.26273,0.13561076,83.25516,0.12627383,0.06762878,0.70497406,5.6304445,0.12916285549914586
278.48923,0.38437644,130.16493,0.46773285,0.07416589,0.066736564,9.653797,2.490451492396543
279.63876,0.39123595,122.30936,0.4577295,0.07854405,0.010993449,9.606672,2.3838072117254865
288.1602,0.940722,128.25952,0.64854306,0.11555393,0.14485817,14.820892,4.669527006452328
291.16946,1.3450755,107.82525,0.62682706,0.10677714,0.1324942,11.513272,4.327181035060342
284.93,0.6054371,75.37687,0.6280579,0.12171134,0.1736634,9.17422,3.5428649033657407
269.73386,0.122454055,54.231224,0.26231897,0.067310065,0.7188355,3.6503072,0.4078875738142645
270.39462,0.16592233,33.70687,0.44173247,0.1308413,0.75225955,4.4102507,0.325709567115024
267.74887,0.15713294,49.018314,0.4651204,0.10684431,0.67951274,5.2373285,0.30735267093777474
269.44287,0.12172435,48.82769,0.36428252,0.087868914,0.6785691,4.290436,0.5072603504821055
267.40976,0.16758567,114.33173,0.31562552,0.10252703,0.75027704,11.722093,1.4317306741062203
276.62985,0.26319453,127.7113,0.27287713,0.058974616,0.35647142,7.531725,1.8515120180711135
289.6029,1.2055259,148.19798,0.610842,0.11593153,0.09618345,17.18082,4.687028989114719
291.36374,1.1207114,106.550415,0.59746265,0.11168459,0.094343156,11.90004,3.90381747054228
288.01672,0.44550744,132.04076,0.6151305,0.12107322,0.14595318,15.9866,5.220366590718839
274.29987,0.27004066,50.959015,0.6116392,0.08173417,0.23130275,4.165093,0.7868515080608628
267.34778,0.12398061,62.11869,0.22823577,0.09762874,0.7972266,6.06457,0.8861712611272695
265.53644,0.1561896,105.9587,0.14831646,0.054589987,0.7638052,5.784284,0.37950703449766543
280.69193,0.49225533,68.77478,0.48155284,0.08315078,0.12179682,5.7186766,2.1090342602593215
273.8347,0.31377527,53.60506,0.58810735,0.08008824,0.19738649,4.2931347,0.8010031656998228
273.80707,0.41280636,50.42293,0.59823,0.08370206,0.21250032,4.220503,0.8010031656998228
274.2496,0.4056244,23.214506,0.62163097,0.087692544,0.22757953,2.0357392,0.6672964480283307
275.74817,0.39068663,50.0567,0.6394473,0.08300188,0.23772001,4.154801,1.4349706597922818
270.79642,0.33404782,40.19678,0.5903241,0.06252582,0.6743996,2.5133367,0.6374835153375881
270.58438,0.3192758,41.393646,0.37466294,0.0859229,0.30589753,3.5566618,0.42296194581652846
273.89017,0.3852722,58.168438,0.33739352,0.07446938,0.23582953,4.3317676,0.645815178895063
277.6764,0.50843245,77.52362,0.4387815,0.07198878,-0.023159388,5.5808306,1.2848042524387697
277.57336,0.5617078,112.8441,0.4448146,0.07618595,-0.020368673,8.597135,1.7610303758185561
288.231,1.334904,126.16452,0.55805486,0.119657256,0.09208251,15.096499,4.271170598179151
293.5024,1.5917906,128.81458,0.70544976,0.2086887,0.26165506,26.882149,7.443764564533513
301.58755,2.679774,142.70944,0.7362474,0.2532059,0.28887215,36.134872,8.52368608578966
301.17773,1.6053245,144.71194,0.84921414,0.28609967,0.3497544,41.40204,9.213273058526566
290.74506,0.9455745,103.71993,0.8194112,0.24264207,0.32584754,25.166819,7.0368749526867385
284.83902,0.6296759,85.001144,0.7880664,0.21657565,0.31385356,18.409178,5.335897361773398
279.20364,0.5697584,71.985725,0.6663431,0.15205418,0.19762477,10.945731,2.6452832763874943
271.39172,0.3346837,47.147686,0.4970367,0.08231154,0.03204962,3.8807986,0.448086184390454
270.90155,0.3708021,40.835625,0.4407833,0.07304263,0.005455956,2.9827416,0.28576779777738714
266.33096,0.2356488,43.333755,0.46328583,0.07781068,0.003292083,3.371829,0.09524083307710242
270.34958,0.32839233,46.955204,0.3961022,0.07006133,0.053929828,3.2897441,0.35059513071334586
276.9006,0.3039018,48.32877,0.34829947,0.050867114,-0.081212066,2.4583452,0.7151549414107624
276.30087,0.31171587,54.209667,0.4314019,0.070098884,-0.022602076,3.8000374,0.8850460331059659
286.10797,0.85592735,108.26241,0.40536168,0.075260855,-0.026856847,8.147922,2.3764685178012765
284.945,0.9786691,142.30537,0.7568315,0.23637168,0.2992829,33.63696,7.263146578611791
296.95438,2.1921275,85.65186,0.7694025,0.2482724,0.29753926,21.264994,5.71027251350687
292.1971,1.5364975,154.11606,0.7892807,0.25837547,0.3054031,39.819805,9.267139876627237
298.13132,2.2846985,159.7901,0.78213716,0.23848668,0.2714895,38.107807,8.619743897984312
297.88654,0.7874604,132.89703,0.81236255,0.27162972,0.35184216,36.098785,10.81707486928702
296.75644,0.5763315,91.1132,0.72274005,0.25767305,0.30512396,23.477417,8.041001479426365
291.66565,0.5277431,117.02727,0.84902686,0.271962,0.36413446,31.826967,8.918808990489621
276.5598,0.38296315,56.361515,0.5385009,0.08636204,-0.002844297,4.8674955,0.9940321277915751
277.33408,0.36862195,56.55071,0.5169258,0.08587233,-0.009396155,4.8561416,0.9716410750393182
271.29095,0.36894143,46.76731,0.49052328,0.077107914,-0.007808491,3.60613,0.4268023205422712
275.216,0.31253558,43.684616,0.49397984,0.07882424,-0.006387584,3.4434066,0.7287348835109887
275.18808,0.32127768,45.786438,0.4881815,0.07777985,-0.011219656,3.5612621,0.7504348336360062
271.3414,0.38931373,42.793636,0.4980653,0.07975742,0.004994508,3.4131103,0.39611850829644524
273.95853,0.33530393,41.714603,0.448371,0.07206625,-0.004910376,3.006215,0.5792007365366493
269.96567,0.32241288,41.805702,0.47143978,0.075103655,-0.000223413,3.139761,0.314138775938397
275.56244,0.40050367,150.76503,0.21139522,0.044187382,-0.08214804,6.6619115,0.8706154769472567
277.3794,0.35567272,154.03166,0.24626379,0.04884858,0.0168934,7.5242286,1.4705625994855882
281.30423,0.31870964,131.21211,0.28734267,0.06455917,0.012281393,8.470945,2.3461172740622716
283.6887,0.6668877,158.98866,0.5113426,0.11956183,0.15639076,19.008976,6.019159782846999
287.6191,0.68728137,151.666,0.5964875,0.16314706,0.23901127,24.74386,6.504684087272755
276.81967,0.39440635,121.815384,0.6270107,0.11971655,0.20548189,14.583318,2.769225147294765
280.71466,0.3063914,95.98022,0.27070925,0.062075272,-0.016591689,5.957998,1.5267509812357325
280.62686,0.5196592,130.31593,0.3121132,0.061245482,-0.018093456,7.981262,2.583767443235895
283.07123,0.4583026,76.16463,0.37115785,0.07436583,0.026607843,5.6640463,2.014009181658535
282.56696,0.23807146,131.01295,0.45768946,0.10735138,0.110828474,14.064421,3.4448474940227367
283.4722,0.3773909,160.00658,0.5325899,0.119032346,0.19742689,19.04596,5.744684457488124
287.421,0.6352806,139.63493,0.6756453,0.15327731,0.27479282,21.402866,6.670958498284821
287.09995,0.5489687,157.36365,0.7045138,0.18461286,0.31058565,29.051353,7.9321488402212745
285.81564,0.3727926,145.8543,0.7227336,0.10259998,0.47939962,14.964647,8.908233586796811
286.60944,0.32503662,142.96585,0.7135275,0.19768406,0.36606085,28.262072,8.07340723951423
282.51532,0.1681797,96.80256,0.7278273,0.1794428,0.37015194,17.370522,5.165028483840924
280.78262,0.43542168,119.64579,0.57864475,0.10595353,0.16778539,12.676894,3.74377478127296
272.21353,0.08246545,49.658516,0.39034963,0.062342882,0.011884897,3.095855,0.39370799643458504
276.50546,0.2167346,150.05809,0.25366634,0.047961604,0.01048476,7.1970267,1.4177301726837819
